Tanggal,Beras Medium,Beras Premium,Beras Khusus,Kedelai Lokal,Kedelai Impor,Cabai Merah Keriting,Cabai Merah Besar,Cabai Rawit Merah,Cabai Rawit Hijau,Bawang Merah,Gula Pasir Curah,Gula Pasir Kemasan,Minyak Goreng Sawit Curah,Minyak Goreng Sawit Kemasan Premium,Minyakita,Tepung Terigu,Daging Ayam Ras,Telur Ayam Ras,Daging Sapi Paha Belakang,Daging Sapi Paha Depan,Daging Sapi Sandung Lamur,Daging Sapi Tetelan,Daging Kerbau Impor Beku,Daging Sapi Impor Beku,Ikan Bandeng,Ikan Kembung,Ikan Tongkol,Ikan Teri,Jagung Lokal Pipilan,Mie Instan,Bawang Putih Honan,Bawang Putih Kating,Bawang Bombai,Garam Halus,Susu Kental Manis,Susu Bubuk,Susu Bubuk Balita,Tempe Bungkus,Tahu Putih,Udang Basah,Pisang Lokal,Jeruk Lokal,Tomat,Kentang Sedang,Sawi Hijau,Kangkung,Ketimun Sedang,Kacang Panjang,Ketela Pohon,Daging Ayam Kampung,Telur Ayam Kampung,Kacang Tanah,Kacang Hijau
2025-09-29,13953.0,15640.0,17752.0,14093.0,13912.0,61446.0,59299.0,42333.0,34594.0,37322.0,17627.0,18922.0,17768.0,21041.0,16684.0,12425.0,38070.0,29254.0,131380.0,130175.0,98814.0,76489.0,105259.0,109993.0,36661.0,41194.0,35719.0,95082.0,10314.0,3200.0,35324.0,38508.0,38139.0,11045.0,13700.0,51145.0,45099.0,14518.0,11628.0,75276.0,13899.0,20254.0,11259.0,17174.0,11456.0,9148.0,8857.0,11099.0,8977.0,75234.0,53449.0,29891.0,26308.0
2025-09-30,13951.0,15640.0,17752.0,14091.0,13854.0,61149.0,59284.0,42373.0,34319.0,37326.0,17616.0,18910.0,17763.0,21044.0,16673.0,12428.0,37973.0,29259.0,131380.0,130175.0,98809.0,76482.0,105259.0,109993.0,36735.0,41046.0,35855.0,95247.0,10314.0,3200.0,35294.0,38525.0,38061.0,11038.0,13700.0,51141.0,45091.0,14525.0,11628.0,75248.0,13884.0,20270.0,11245.0,17197.0,11389.0,9156.0,8839.0,11068.0,8988.0,74971.0,53464.0,29908.0,26321.0
2025-10-01,13947.0,15644.0,17752.0,14092.0,13918.0,60931.0,59282.0,42187.0,34286.0,37205.0,17616.0,18908.0,17760.0,21042.0,16685.0,12429.0,37917.0,29272.0,131380.0,130072.0,98164.0,76484.0,105444.0,109665.0,36600.0,41017.0,35701.0,95196.0,10314.0,3200.0,35291.0,38518.0,37937.0,11045.0,13700.0,51058.0,45097.0,14526.0,11621.0,75274.0,13879.0,20268.0,11250.0,17162.0,11394.0,9119.0,8776.0,11032.0,8966.0,75251.0,53455.0,29912.0,26321.0
2025-10-02,13944.0,15648.0,17613.0,14078.0,13912.0,60743.0,58965.0,41940.0,33987.0,37027.0,17610.0,18900.0,17778.0,21060.0,16658.0,12423.0,37963.0,29298.0,131442.0,130167.0,97787.0,76538.0,104889.0,108782.0,36577.0,40953.0,35633.0,95237.0,10314.0,3202.0,35262.0,38435.0,37910.0,11046.0,13701.0,51057.0,45072.0,14526.0,11622.0,75206.0,13872.0,20274.0,11285.0,17168.0,11370.0,9123.0,8723.0,11000.0,8952.0,74956.0,53457.0,29911.0,26328.0
2025-10-03,13936.0,15650.0,17613.0,14040.0,13908.0,60734.0,59120.0,41840.0,33849.0,36950.0,17607.0,18905.0,17781.0,21058.0,16661.0,12404.0,37904.0,29310.0,131436.0,130169.0,98211.0,76538.0,104889.0,108782.0,36575.0,41005.0,35783.0,95192.0,10314.0,3202.0,35337.0,38476.0,37949.0,11046.0,13699.0,51057.0,45072.0,14526.0,11619.0,75163.0,13845.0,20277.0,11266.0,17134.0,11366.0,9102.0,8681.0,10996.0,8954.0,75341.0,53467.0,29945.0,26257.0
2025-10-06,13921.0,15647.0,17613.0,14045.0,13873.0,63291.0,60227.0,42549.0,33181.0,37279.0,17602.0,18898.0,17772.0,21062.0,16696.0,12417.0,37717.0,29443.0,131345.0,130043.0,98211.0,76531.0,104889.0,109673.0,36556.0,40873.0,35874.0,95391.0,10314.0,3202.0,35272.0,38417.0,38093.0,11046.0,13699.0,51055.0,45083.0,14526.0,11616.0,75203.0,13887.0,20247.0,11210.0,17010.0,11400.0,9064.0,8744.0,11038.0,8943.0,75305.0,53467.0,29919.0,26281.0
2025-10-07,13892.0,15636.0,17650.0,14045.0,13870.0,63797.0,61128.0,42264.0,33025.0,37394.0,17596.0,18893.0,17776.0,21059.0,16681.0,12416.0,37614.0,29551.0,131345.0,130043.0,98260.0,76527.0,104519.0,109434.0,36553.0,40857.0,35801.0,95415.0,10314.0,3202.0,35265.0,38384.0,38049.0,11035.0,13699.0,51055.0,45083.0,14526.0,11610.0,75152.0,13884.0,20299.0,11175.0,17016.0,11417.0,9057.0,8720.0,10994.0,8949.0,75298.0,53481.0,29942.0,26298.0
2025-10-08,13899.0,15637.0,17650.0,14040.0,13872.0,64321.0,61329.0,42221.0,32945.0,37452.0,17595.0,18894.0,17804.0,21057.0,16689.0,12411.0,37590.0,29671.0,131294.0,129976.0,96471.0,76524.0,104519.0,109596.0,36508.0,40746.0,36233.0,95554.0,10208.0,3203.0,35226.0,38355.0,38048.0,11035.0,13698.0,51056.0,45083.0,14526.0,11610.0,75256.0,13882.0,20315.0,11158.0,17016.0,11396.0,9066.0,8769.0,10978.0,8938.0,75287.0,53491.0,29964.0,26314.0
2025-10-09,13890.0,15632.0,17613.0,14037.0,13886.0,63670.0,61191.0,42050.0,32704.0,37577.0,17591.0,18894.0,17798.0,21064.0,16706.0,12414.0,37650.0,29836.0,131365.0,129975.0,96519.0,76594.0,104519.0,109284.0,36632.0,40787.0,36245.0,95511.0,10208.0,3203.0,35211.0,38325.0,38049.0,11036.0,13698.0,51056.0,45083.0,14506.0,11610.0,75197.0,13909.0,20348.0,11103.0,16989.0,11361.0,9057.0,8819.0,10991.0,8932.0,75410.0,53477.0,29957.0,26305.0
2025-10-10,13886.0,15633.0,17557.0,14025.0,13883.0,62834.0,60793.0,41995.0,32628.0,37696.0,17583.0,18894.0,17800.0,21063.0,16720.0,12412.0,37748.0,29964.0,131307.0,129994.0,96544.0,76623.0,103963.0,109284.0,36551.0,40943.0,36341.0,95614.0,10208.0,3202.0,35208.0,38279.0,38082.0,11038.0,13698.0,51085.0,45082.0,14510.0,11610.0,75188.0,13907.0,20361.0,11048.0,16991.0,11361.0,9045.0,8865.0,10997.0,8950.0,75465.0,53834.0,29967.0,26306.0
2025-10-13,13873.0,15628.0,17542.0,14025.0,13898.0,61632.0,60198.0,41088.0,32000.0,38128.0,17585.0,18892.0,17806.0,21064.0,16725.0,12414.0,37838.0,30167.0,131287.0,129965.0,98114.0,76646.0,104333.0,109611.0,36630.0,41267.0,36248.0,95632.0,10208.0,3202.0,35159.0,38254.0,38214.0,11035.0,13698.0,51085.0,45082.0,14504.0,11608.0,75136.0,13911.0,20476.0,10968.0,16941.0,11331.0,9040.0,8871.0,10925.0,8932.0,75520.0,53480.0,30081.0,26343.0
2025-10-14,13865.0,15628.0,17542.0,14048.0,13901.0,61345.0,59930.0,40686.0,31973.0,38079.0,17589.0,18895.0,17841.0,21058.0,16719.0,12435.0,37818.0,30200.0,131302.0,129961.0,96835.0,76579.0,104333.0,109924.0,36602.0,41310.0,36340.0,95632.0,10208.0,3202.0,35125.0,38354.0,38181.0,11035.0,13724.0,51085.0,45082.0,14508.0,11610.0,75102.0,13877.0,20454.0,10979.0,16926.0,11350.0,9044.0,8882.0,10965.0,8929.0,75516.0,53536.0,30129.0,26405.0
2025-10-15,13861.0,15623.0,17579.0,14013.0,13900.0,60994.0,59610.0,40083.0,31857.0,38150.0,17590.0,18896.0,17866.0,21064.0,16726.0,12436.0,37826.0,30223.0,131279.0,130003.0,96644.0,76590.0,104333.0,105669.0,36466.0,41321.0,36246.0,95632.0,10221.0,3202.0,35150.0,38374.0,38211.0,11035.0,13698.0,51081.0,45082.0,14506.0,11609.0,75058.0,13875.0,20459.0,10932.0,16894.0,11335.0,9071.0,8938.0,10968.0,8929.0,75499.0,53543.0,30155.0,26386.0
2025-10-16,13862.0,15631.0,17579.0,13981.0,13906.0,60398.0,59232.0,39825.0,31821.0,38355.0,17583.0,18890.0,17898.0,21083.0,16695.0,12440.0,37818.0,30273.0,131487.0,130246.0,96576.0,76849.0,104333.0,110105.0,36411.0,41433.0,36273.0,95632.0,10221.0,3204.0,35235.0,38480.0,38099.0,11097.0,13698.0,51080.0,45083.0,14544.0,11630.0,75190.0,13892.0,20569.0,10926.0,16848.0,11377.0,9100.0,8872.0,10987.0,8929.0,75900.0,53809.0,30141.0,26420.0
2025-10-17,13846.0,15620.0,17579.0,14012.0,13911.0,60139.0,58306.0,39260.0,31628.0,38171.0,17592.0,18889.0,17874.0,21063.0,16690.0,12434.0,37810.0,30278.0,131291.0,130045.0,96549.0,76497.0,104333.0,109563.0,36470.0,41338.0,36335.0,95615.0,10221.0,3202.0,35146.0,38454.0,37970.0,11030.0,13698.0,51080.0,45079.0,14506.0,11602.0,74973.0,13934.0,20505.0,10847.0,16826.0,11382.0,9078.0,8873.0,10969.0,8929.0,75148.0,53674.0,30138.0,26429.0
2025-10-20,13835.0,15593.0,17579.0,14021.0,13888.0,59882.0,58776.0,37595.0,31249.0,38348.0,17588.0,18891.0,17845.0,21067.0,16709.0,12452.0,37825.0,30325.0,131029.0,129725.0,96549.0,76326.0,104704.0,109891.0,36522.0,41376.0,36155.0,95788.0,10221.0,3203.0,35221.0,38413.0,37898.0,11030.0,13699.0,51109.0,45083.0,14505.0,11598.0,74953.0,13921.0,20347.0,10798.0,16844.0,11339.0,9090.0,8860.0,10908.0,8929.0,75481.0,53630.0,30208.0,26436.0
2025-10-21,13822.0,15591.0,17579.0,14020.0,13874.0,59803.0,58708.0,36988.0,31015.0,38337.0,17589.0,18893.0,17858.0,21079.0,16714.0,12452.0,37784.0,30378.0,131240.0,129988.0,96709.0,76343.0,105259.0,109897.0,36535.0,41394.0,36096.0,95788.0,10221.0,3203.0,35250.0,38410.0,37884.0,11030.0,13700.0,51109.0,45083.0,14492.0,11586.0,74959.0,13919.0,20397.0,10687.0,16851.0,11273.0,9079.0,8868.0,10901.0,8929.0,75504.0,53632.0,30126.0,26391.0
2025-10-22,13814.0,15573.0,17579.0,14017.0,13850.0,59461.0,58331.0,36674.0,30885.0,38345.0,17590.0,18894.0,17833.0,21083.0,16725.0,12455.0,37769.0,30378.0,131344.0,130023.0,96333.0,76342.0,105259.0,109897.0,36505.0,41574.0,35934.0,95636.0,10221.0,3203.0,35321.0,38481.0,37822.0,11024.0,13701.0,51109.0,45047.0,14492.0,11591.0,74919.0,13929.0,20403.0,10637.0,16809.0,11318.0,9059.0,8891.0,10859.0,8933.0,75499.0,53632.0,30246.0,26398.0
2025-10-23,13790.0,15539.0,17579.0,14017.0,13844.0,58804.0,57726.0,36097.0,30601.0,38347.0,17582.0,18868.0,17859.0,21060.0,16737.0,12447.0,37740.0,30353.0,131358.0,130039.0,96347.0,76339.0,105259.0,109897.0,36492.0,41448.0,35953.0,95623.0,10221.0,3203.0,35243.0,38300.0,37843.0,11028.0,13702.0,51088.0,45083.0,14491.0,11591.0,74910.0,13947.0,20414.0,10600.0,16792.0,11315.0,9062.0,8924.0,10830.0,8938.0,75497.0,53641.0,30273.0,26391.0
2025-10-24,13777.0,15520.0,17579.0,14015.0,13827.0,58026.0,57246.0,35756.0,30427.0,38318.0,17581.0,18863.0,17856.0,21053.0,16749.0,12457.0,37671.0,30348.0,131522.0,130035.0,95965.0,76134.0,105259.0,109897.0,36442.0,41450.0,35913.0,95661.0,10230.0,3203.0,35259.0,38297.0,37845.0,11030.0,13695.0,51088.0,45088.0,14492.0,11591.0,74901.0,13936.0,20410.0,10594.0,16780.0,11311.0,9055.0,8909.0,10839.0,8932.0,75469.0,53982.0,30285.0,26401.0
2025-10-27,13773.0,15513.0,17542.0,13935.0,13829.0,58195.0,56859.0,34829.0,30027.0,38193.0,17566.0,18860.0,17833.0,21048.0,16757.0,12450.0,37515.0,30261.0,131514.0,130042.0,96550.0,76102.0,105259.0,109897.0,36478.0,41376.0,35853.0,95624.0,10294.0,3203.0,35245.0,38199.0,37742.0,11021.0,13689.0,51074.0,45089.0,14487.0,11593.0,74804.0,13953.0,20393.0,10559.0,16673.0,11365.0,9075.0,8898.0,10878.0,8932.0,75129.0,53519.0,30264.0,26427.0
2025-10-28,13774.0,15500.0,17542.0,14028.0,13827.0,59003.0,56760.0,34459.0,29874.0,38227.0,17579.0,18868.0,17812.0,21043.0,16759.0,12440.0,37506.0,30231.0,131348.0,130036.0,96547.0,76106.0,105259.0,109897.0,36409.0,41391.0,35864.0,95616.0,10307.0,3197.0,35221.0,38206.0,37747.0,11029.0,13687.0,51074.0,45088.0,14501.0,11600.0,74934.0,13911.0,20398.0,10592.0,16704.0,11371.0,9050.0,8926.0,10933.0,8911.0,75444.0,53947.0,30306.0,26403.0
2025-10-29,13759.0,15459.0,17542.0,14026.0,13821.0,58839.0,56590.0,34438.0,29828.0,38127.0,17581.0,18866.0,17812.0,21036.0,16756.0,12443.0,37509.0,30196.0,131358.0,130043.0,96386.0,76098.0,105259.0,109853.0,36441.0,41322.0,35843.0,95631.0,10307.0,3198.0,35221.0,38243.0,37694.0,11020.0,13683.0,51073.0,45089.0,14498.0,11593.0,75068.0,13896.0,20425.0,10602.0,16654.0,11446.0,9056.0,8935.0,10996.0,8921.0,75438.0,53615.0,30369.0,26425.0
2025-10-30,13744.0,15425.0,17542.0,14015.0,13803.0,58983.0,56360.0,34596.0,29951.0,38323.0,17573.0,18866.0,17811.0,21022.0,16709.0,12444.0,37425.0,30083.0,131426.0,130121.0,96616.0,76109.0,105259.0,109643.0,36385.0,41322.0,35911.0,95672.0,10307.0,3198.0,35272.0,38230.0,37588.0,11019.0,13683.0,51061.0,45087.0,14493.0,11595.0,75029.0,13887.0,20424.0,10611.0,16627.0,11549.0,9038.0,9013.0,11023.0,8921.0,75416.0,54132.0,30364.0,26428.0
2025-10-31,13734.0,15403.0,17542.0,14015.0,13796.0,58496.0,56135.0,34511.0,29706.0,38468.0,17570.0,18857.0,17805.0,21025.0,16710.0,12443.0,37345.0,30054.0,131430.0,130111.0,96380.0,76078.0,105259.0,109643.0,36273.0,41280.0,35884.0,95619.0,10307.0,3198.0,35270.0,38260.0,37603.0,11012.0,13683.0,51061.0,45086.0,14492.0,11595.0,75008.0,13892.0,20439.0,10605.0,16615.0,11475.0,9018.0,9052.0,11085.0,8919.0,75118.0,54055.0,30366.0,26461.0
2025-11-03,13734.0,15387.0,17542.0,14053.0,13804.0,58131.0,56573.0,34432.0,29700.0,38814.0,17588.0,18882.0,17856.0,21054.0,16695.0,12524.0,37143.0,29994.0,131712.0,130333.0,96465.0,76203.0,105259.0,110761.0,36715.0,41123.0,36111.0,95293.0,10281.0,3199.0,35303.0,38578.0,37490.0,10999.0,13686.0,51054.0,45096.0,14496.0,11601.0,75013.0,13881.0,20414.0,10818.0,16593.0,11648.0,9059.0,9116.0,11181.0,8889.0,75453.0,54051.0,30443.0,26461.0
2025-11-04,13719.0,15380.0,17542.0,14038.0,13793.0,58419.0,57113.0,34196.0,29454.0,38911.0,17576.0,18877.0,17855.0,21051.0,16695.0,12523.0,37040.0,29984.0,131702.0,130327.0,96697.0,75941.0,105259.0,110761.0,36718.0,41140.0,36122.0,95281.0,10281.0,3198.0,35312.0,38283.0,37500.0,11000.0,13687.0,51060.0,45098.0,14496.0,11601.0,74992.0,13878.0,20399.0,10897.0,16507.0,11738.0,9080.0,9256.0,11232.0,8889.0,75456.0,54050.0,30453.0,26460.0
2025-11-05,13705.0,15367.0,17542.0,14035.0,13790.0,57907.0,57251.0,33961.0,29562.0,38921.0,17567.0,18879.0,17849.0,21052.0,16710.0,12521.0,36936.0,29907.0,131668.0,130267.0,96550.0,75951.0,105259.0,110761.0,36743.0,41707.0,36037.0,95272.0,10294.0,3198.0,35298.0,38301.0,37565.0,11000.0,13688.0,51065.0,45093.0,14502.0,11606.0,75040.0,13880.0,20426.0,10937.0,16467.0,11796.0,9080.0,9284.0,11295.0,8889.0,75076.0,54030.0,30478.0,26456.0
2025-11-06,13699.0,15355.0,17542.0,14035.0,13773.0,57796.0,57566.0,34006.0,29638.0,39009.0,17574.0,18876.0,17844.0,21051.0,16715.0,12524.0,36845.0,29870.0,131586.0,130139.0,96468.0,75946.0,105259.0,110761.0,36551.0,41728.0,36013.0,95255.0,10373.0,3198.0,35191.0,38320.0,37521.0,11002.0,13689.0,51065.0,45098.0,14503.0,11607.0,75021.0,13877.0,20423.0,11141.0,16497.0,11942.0,9110.0,9314.0,11328.0,8941.0,75400.0,54032.0,30479.0,26462.0
2025-11-07,13692.0,15356.0,17542.0,14033.0,13786.0,58328.0,58309.0,34064.0,29773.0,38881.0,17574.0,18877.0,17847.0,21053.0,16697.0,12519.0,36778.0,29861.0,131667.0,130257.0,96489.0,75959.0,105259.0,110761.0,36555.0,41736.0,36024.0,95249.0,10346.0,3199.0,35238.0,38305.0,37535.0,10996.0,13689.0,51065.0,45108.0,14495.0,11605.0,75046.0,13884.0,20520.0,11217.0,16510.0,11925.0,9125.0,9356.0,11336.0,8932.0,75374.0,54041.0,30497.0,26451.0
2025-11-10,13683.0,15346.0,17579.0,14045.0,13792.0,59107.0,60349.0,34286.0,30181.0,38883.0,17567.0,18880.0,17852.0,21057.0,16700.0,12520.0,36663.0,29777.0,131718.0,130299.0,96664.0,76108.0,105259.0,110761.0,36701.0,41673.0,36509.0,95093.0,10346.0,3199.0,35295.0,38302.0,37363.0,10997.0,13686.0,51065.0,45111.0,14492.0,11613.0,74882.0,13893.0,20536.0,11546.0,16487.0,12014.0,9132.0,9517.0,11270.0,8930.0,75358.0,54041.0,30546.0,26425.0
2025-11-11,13679.0,15336.0,17321.0,14045.0,13771.0,58698.0,59172.0,34528.0,30346.0,38806.0,17572.0,18869.0,17855.0,21057.0,16698.0,12521.0,36641.0,29769.0,131694.0,130303.0,96906.0,76099.0,105259.0,110607.0,36784.0,41704.0,36639.0,95045.0,10346.0,3199.0,35317.0,38280.0,37360.0,10995.0,13692.0,51072.0,45111.0,14492.0,11608.0,74949.0,13892.0,20528.0,11709.0,16480.0,12040.0,9149.0,9550.0,11265.0,8930.0,75307.0,54041.0,30532.0,26459.0
2025-11-12,13658.0,15306.0,17321.0,14040.0,13753.0,58029.0,58756.0,34712.0,30400.0,38853.0,17574.0,18881.0,17841.0,21067.0,16701.0,12522.0,36650.0,29765.0,131625.0,130300.0,96660.0,76100.0,105259.0,110607.0,36950.0,41722.0,36869.0,95024.0,10320.0,3199.0,35321.0,38288.0,37331.0,10998.0,13692.0,51072.0,45111.0,14495.0,11608.0,74914.0,13890.0,20491.0,11701.0,16474.0,12043.0,9135.0,9545.0,11255.0,8930.0,75299.0,54038.0,30566.0,26447.0
2025-11-13,13649.0,15306.0,17321.0,14052.0,13733.0,57269.0,58504.0,34730.0,30741.0,38927.0,17578.0,18880.0,17865.0,21077.0,16669.0,12523.0,36699.0,29769.0,131606.0,130224.0,96581.0,76059.0,105259.0,110607.0,37005.0,41706.0,36887.0,94953.0,10320.0,3199.0,35328.0,38307.0,37278.0,11004.0,13692.0,51066.0,45111.0,14492.0,11608.0,74828.0,13896.0,20498.0,11699.0,16436.0,12007.0,9125.0,9527.0,11226.0,8930.0,74973.0,54039.0,30582.0,26450.0
2025-11-14,13644.0,15298.0,17296.0,14044.0,13730.0,57135.0,58532.0,35107.0,30943.0,39071.0,17574.0,18882.0,17865.0,21077.0,16691.0,12527.0,36844.0,29758.0,131623.0,130226.0,96579.0,76031.0,105259.0,110607.0,36869.0,41658.0,36772.0,94985.0,10320.0,3199.0,35333.0,38312.0,37165.0,11007.0,13692.0,51066.0,45106.0,14494.0,11608.0,74782.0,13904.0,20481.0,11777.0,16418.0,12047.0,9113.0,9528.0,11220.0,8930.0,75292.0,54037.0,30600.0,26475.0
2025-11-17,13638.0,15291.0,17297.0,14009.0,13742.0,56638.0,59066.0,38191.0,31878.0,39356.0,17569.0,18866.0,17877.0,21077.0,16715.0,12521.0,37142.0,29784.0,131639.0,130107.0,97024.0,76080.0,105259.0,110623.0,36808.0,41488.0,36982.0,94425.0,10320.0,3199.0,35310.0,38393.0,37053.0,11008.0,13706.0,51064.0,45057.0,14506.0,11620.0,74722.0,13912.0,20510.0,11716.0,16403.0,12208.0,9110.0,9513.0,11335.0,8939.0,74973.0,54008.0,30655.0,26518.0
2025-11-18,13636.0,15289.0,17297.0,14113.0,13741.0,56564.0,57345.0,39511.0,32434.0,39457.0,17572.0,18859.0,17876.0,21083.0,16720.0,12522.0,37292.0,29840.0,131640.0,130152.0,96831.0,76021.0,105259.0,110623.0,36762.0,41491.0,36890.0,94510.0,10320.0,3199.0,35263.0,38195.0,37007.0,11008.0,13717.0,51064.0,45055.0,14522.0,11634.0,74689.0,13909.0,20517.0,11688.0,16378.0,12267.0,9117.0,9508.0,11366.0,8872.0,75000.0,54034.0,30717.0,26540.0
2025-11-19,13638.0,15294.0,17297.0,14135.0,13717.0,56674.0,57202.0,40811.0,32918.0,39473.0,17570.0,18862.0,17867.0,21081.0,16730.0,12520.0,37364.0,29848.0,131745.0,130148.0,96488.0,76130.0,105259.0,110623.0,36763.0,41441.0,36926.0,94776.0,10320.0,3200.0,35259.0,38255.0,37025.0,11008.0,13717.0,51064.0,45053.0,14524.0,11650.0,74634.0,13905.0,20505.0,11687.0,16370.0,12275.0,9146.0,9519.0,11341.0,8872.0,74998.0,54053.0,30741.0,26533.0
2025-11-20,13638.0,15299.0,17297.0,14135.0,13753.0,56910.0,58658.0,41698.0,33497.0,39625.0,17570.0,18864.0,17870.0,21081.0,16736.0,12522.0,37486.0,29854.0,131670.0,130061.0,96488.0,76110.0,105259.0,110127.0,36724.0,41418.0,36758.0,94739.0,10320.0,3200.0,35237.0,38218.0,36974.0,11008.0,13699.0,51064.0,45053.0,14527.0,11659.0,74683.0,13904.0,20484.0,11596.0,16308.0,12332.0,9152.0,9549.0,11345.0,8872.0,75333.0,54049.0,30774.0,26516.0
2025-11-21,13633.0,15298.0,17297.0,14039.0,13755.0,56956.0,58498.0,42025.0,33984.0,39626.0,17573.0,18871.0,17856.0,21069.0,16750.0,12520.0,37551.0,29860.0,131644.0,130065.0,96844.0,75955.0,105259.0,110114.0,36769.0,41366.0,36671.0,94473.0,10505.0,3200.0,35271.0,38259.0,36995.0,11008.0,13703.0,51064.0,45054.0,14474.0,11662.0,74736.0,13911.0,20520.0,11589.0,16297.0,12380.0,9158.0,9585.0,11290.0,8890.0,75373.0,54097.0,30760.0,26488.0
2025-11-24,13629.0,15302.0,17302.0,14025.0,13733.0,59016.0,57900.0,43769.0,35527.0,40292.0,17567.0,18873.0,17863.0,21069.0,16764.0,12514.0,37902.0,29845.0,131702.0,130178.0,96362.0,75707.0,105259.0,110578.0,36627.0,41684.0,36573.0,94549.0,10298.0,3199.0,35307.0,38233.0,37004.0,11028.0,13699.0,51071.0,45073.0,14480.0,11669.0,74752.0,13917.0,20520.0,11574.0,16240.0,12327.0,9172.0,9534.0,11239.0,8879.0,75409.0,54050.0,31042.0,26574.0
2025-11-25,13616.0,15288.0,17302.0,14119.0,13746.0,59337.0,57912.0,44403.0,36038.0,40454.0,17574.0,18873.0,17867.0,21076.0,16782.0,12516.0,37948.0,29825.0,131665.0,130126.0,96362.0,75710.0,105259.0,110578.0,36614.0,41704.0,36600.0,94613.0,10298.0,3200.0,35256.0,38237.0,36991.0,11028.0,13698.0,51071.0,44979.0,14477.0,11663.0,74795.0,13913.0,20709.0,11429.0,16216.0,12208.0,9206.0,9490.0,11231.0,8879.0,75465.0,54057.0,31098.0,26549.0
2025-11-26,13606.0,15293.0,17302.0,14119.0,13774.0,59679.0,58166.0,44921.0,36550.0,40602.0,17578.0,18873.0,17863.0,21076.0,16784.0,12516.0,38045.0,29835.0,131674.0,130138.0,96336.0,75809.0,105259.0,110578.0,36538.0,41710.0,36672.0,94660.0,10296.0,3200.0,35276.0,38312.0,37147.0,11026.0,13698.0,51071.0,44982.0,14474.0,11664.0,74764.0,13910.0,20783.0,11395.0,16211.0,12206.0,9210.0,9453.0,11242.0,8882.0,75460.0,54058.0,31351.0,26635.0
2025-11-27,13606.0,15293.0,17302.0,14120.0,13765.0,60749.0,58295.0,45508.0,37232.0,40974.0,17588.0,18882.0,17853.0,21080.0,16783.0,12517.0,38085.0,29836.0,131673.0,130137.0,96340.0,75808.0,105259.0,110578.0,36518.0,41773.0,36653.0,94660.0,10296.0,3200.0,35251.0,38275.0,37102.0,11026.0,13698.0,51071.0,44972.0,14477.0,11664.0,74829.0,13957.0,20777.0,11347.0,16208.0,12189.0,9209.0,9425.0,11258.0,8882.0,75470.0,54071.0,31632.0,26663.0
2025-11-28,13604.0,15292.0,17302.0,14121.0,13702.0,62343.0,59758.0,46577.0,37890.0,41299.0,17584.0,18884.0,17859.0,21083.0,16782.0,12515.0,38111.0,29826.0,131656.0,130141.0,96335.0,75815.0,105259.0,110587.0,36504.0,41775.0,36545.0,94461.0,10296.0,3200.0,35315.0,38350.0,37099.0,11026.0,13700.0,51071.0,44970.0,14475.0,11664.0,74882.0,13957.0,20776.0,11353.0,16167.0,12297.0,9207.0,9443.0,11256.0,8882.0,75470.0,54080.0,31794.0,26724.0
2025-12-01,13606.0,15291.0,17383.0,14130.0,13704.0,65674.0,63475.0,55961.0,43863.0,42703.0,17590.0,18877.0,17877.0,21084.0,16802.0,12518.0,38200.0,29855.0,131765.0,130262.0,98083.0,75833.0,104519.0,110264.0,36588.0,42298.0,36353.0,94652.0,10296.0,3200.0,35398.0,38213.0,37410.0,11044.0,13701.0,51101.0,44972.0,14468.0,11635.0,75043.0,13936.0,20716.0,11322.0,16113.0,12401.0,9259.0,9462.0,11231.0,8884.0,75478.0,54044.0,32120.0,26770.0
2025-12-02,13606.0,15293.0,17321.0,14116.0,13627.0,66294.0,62881.0,59246.0,45863.0,43151.0,17607.0,18875.0,17882.0,21091.0,16801.0,12519.0,38288.0,29908.0,131779.0,130270.0,98068.0,75820.0,105074.0,110257.0,36473.0,42409.0,36430.0,94735.0,10296.0,3200.0,35429.0,38317.0,37507.0,11036.0,13701.0,51101.0,44985.0,14469.0,11652.0,75210.0,13946.0,20638.0,11346.0,16085.0,12437.0,9240.0,9510.0,11255.0,8884.0,75499.0,54092.0,32269.0,26813.0
2025-12-03,13605.0,15293.0,17321.0,14068.0,13571.0,65828.0,62387.0,62360.0,46995.0,43700.0,17607.0,18895.0,17899.0,21073.0,16793.0,12520.0,38361.0,29923.0,131857.0,130264.0,98080.0,75819.0,105074.0,110257.0,36559.0,42594.0,36468.0,94781.0,10711.0,3200.0,35432.0,38359.0,37649.0,11037.0,13701.0,51101.0,44990.0,14468.0,11652.0,75208.0,13949.0,20655.0,11390.0,16050.0,12407.0,9264.0,9527.0,11262.0,8894.0,75495.0,54077.0,32725.0,26822.0
2025-12-04,13607.0,15294.0,17371.0,14072.0,13515.0,65329.0,62669.0,64752.0,48241.0,44348.0,17608.0,18884.0,17909.0,21072.0,16804.0,12521.0,38509.0,29946.0,131857.0,130283.0,98083.0,75862.0,105074.0,110257.0,37137.0,42587.0,36721.0,94792.0,10711.0,3200.0,35440.0,38320.0,37619.0,11042.0,13703.0,51101.0,44989.0,14499.0,11652.0,75347.0,13954.0,20635.0,11389.0,16087.0,12473.0,9276.0,9623.0,11337.0,8885.0,75507.0,54077.0,32849.0,26853.0
